7_ct15,23.520572755332385,3409.5255176307583
9_ct1,13.184313326649665,1327.2295381412434
2_ct1,77.37052124040265,10646.298823716064
2_ct2,46.40104941797655,5509.86803086029
2_ct3,52.477684915421825,7177.595659679837
2_ct4,45.40952583511603,5107.55649965391
2_ct6,78.03014397022972,11040.4187272958
2_ct17,84.62567080404925,14161.104356591683
2_ct19,77.25515588762039,11125.036440170008
2_ct20,98.0168811911499,16204.95621960982
14_ct6,79.54061765421737,42968.49087800994
14_ct7,127.22556987803469,181218.39390667004
22_ct1,51.57656126343548,10138.54589771131
22_ct2,28.135142141958926,3895.9013150095257
22_ct3,41.90498783426045,6253.188937625183
22_ct4,35.86507954401222,6485.324401938334
22_ct5,51.23582852014931,9826.332616367994
22_ct7,9.619049270079444,1003.9812795040826
22_ct9,50.07028833851846,8948.829294468005
22_ct10,11.45867930993598,1572.3827034201954
10_ct1,82.34144887838278,14583.713425024067
10_ct4,88.91533978369928,15175.027045760617
10_ct6,75.86824773973034,10560.304412149044
10_ct8,91.31321279640022,16245.172293826805
10_ct9,109.48658386324225,20462.681645725326
14_ct9,99.44453526726431,20459.35603099031
21_ct4,158.62064329240232,49379.58484504647
21_ct10,39.21992605075791,5160.511338304479
21_ct12,102.73968108255804,21963.828059895834
21_ct21,134.74854993612328,35374.2849520545
21_ct22,51.16637284063524,8190.492437191077
21_ct24,125.09809867050241,27041.084100182412
3_ct1,114.94668636527113,26763.29812347464
3_ct3,137.03910092788553,35184.45161608525
3_ct5,105.95975245961415,20208.57078664573
3_ct7,74.1843421224313,10493.275887015947
3_ct8,55.93648018428107,6788.8917349748845
3_ct9,377.00068755962883,331262.4113273249
3_ct10,10.585419982597786,205.64815348295227
3_ct13,213.0369839455087,93244.3610838462
3_ct14,113.9565123029769,24225.854576192876
3_ct16,90.3923866325055,16198.291520767163
3_ct22,28.492053771617165,3330.071441070666
3_ct23,99.16480888490806,19805.742829387236
3_ct24,146.57925288468462,40994.59283468302
4_ct1,36.63144808694958,4630.70607070668
4_ct6,14.501756314774529,1335.1670502348495
6_ct14,0.0,0.0
4_ct4,4.977435792063455,42.84439511639398
22_ct6,0.0,0.0
6_ct2,0.20852952500184377,0.8151745693718073
