t-3,t-2,t-1,Y
24,25,23,246
25,23,246,235
23,246,235,227
246,235,227,17
235,227,17,29
227,17,29,13
17,29,13,271
29,13,271,16
13,271,16,19
271,16,19,25
16,19,25,236
19,25,236,26
25,236,26,33
236,26,33,474
26,33,474,628
33,474,628,293
474,628,293,16
628,293,16,24
293,16,24,27
16,24,27,25
24,27,25,15
27,25,15,22
25,15,22,278
15,22,278,275
22,278,275,22
278,275,22,11
275,22,11,13
22,11,13,13
11,13,13,6
13,13,6,8
13,6,8,5
6,8,5,267
8,5,267,6
5,267,6,3
267,6,3,5
6,3,5,4
3,5,4,5
5,4,5,3
4,5,3,3
5,3,3,6
3,3,6,4
4,0,2,1
0,2,1,4
2,1,4,1
1,4,1,260
4,1,260,2
1,260,2,3
260,2,3,0
2,3,0,0
3,0,0,0
0,0,0,1
0,0,1,1
0,1,1,0
1,1,0,1
1,0,1,1
0,1,1,1
1,1,1,0
1,1,0,0
1,0,0,2
0,0,2,2
0,2,2,0
2,2,0,4
2,0,4,3
0,4,3,2
4,3,2,4
3,2,4,4
2,4,4,7
4,4,7,11
4,7,11,825
7,11,825,403
11,825,403,388
825,403,388,872
403,388,872,371
388,872,371,107
872,371,107,615
371,107,615,641
107,615,641,308
615,641,308,98
641,308,98,296
308,98,296,85
98,296,85,45
296,85,45,13
85,45,13,18
45,13,18,29
13,18,29,211
18,29,211,22
29,211,22,25
211,22,25,33
22,25,33,34
25,33,34,15
33,34,15,234
34,15,234,262
15,234,262,19
234,262,19,224
262,19,224,13
19,224,13,19
224,13,19,16
13,19,16,15
19,16,15,11
16,15,11,30
15,11,30,26
11,30,26,192
30,26,192,13
26,192,13,158
192,13,158,34
13,158,34,265
158,34,265,44
34,265,44,27
265,44,27,30
44,27,30,23
27,30,23,20
30,23,20,312
23,20,312,309
20,312,309,12
312,309,12,17
309,12,17,8
12,17,8,26
17,8,26,259
8,26,259,29
26,259,29,23
259,29,23,270
29,23,270,12
23,270,12,11
270,12,11,7
12,11,7,4
11,7,4,268
7,4,268,2
4,268,2,259
268,2,259,6
2,259,6,2
259,6,2,6
6,2,6,6
2,6,6,5
6,6,5,4
2,3,1,2
3,1,2,0
1,2,0,1
2,0,1,2
0,1,2,1
1,2,1,0
2,1,0,3
1,0,3,1
0,3,1,1
3,1,1,1
1,1,1,0
1,1,0,2
1,0,2,1
0,2,1,0
2,1,0,1
1,0,1,2
0,1,2,0
1,2,0,3
2,0,3,1
0,3,1,1
3,1,1,3
1,1,3,5
1,3,5,3
3,5,3,2
5,3,2,8
3,2,8,244
2,8,244,16
8,244,16,67
244,16,67,622
16,67,622,361
67,622,361,124
622,361,124,116
361,124,116,366
124,116,366,113
116,366,113,820
366,113,820,290
113,820,290,234
820,290,234,36
290,234,36,244
234,36,244,50
36,244,50,232
244,50,232,36
50,232,36,263
232,36,263,22
36,263,22,44
263,22,44,25
22,44,25,283
44,25,283,300
25,283,300,24
283,300,24,292
300,24,292,28
24,292,28,21
292,28,21,16
28,21,16,26
21,16,26,281
16,26,281,522
26,281,522,24
281,522,24,21
522,24,21,273
24,21,273,30
21,273,30,22
273,30,22,24
30,22,24,248
22,24,248,40
24,248,40,299
248,40,299,285
40,299,285,38
299,285,38,38
285,38,38,294
38,38,294,22
38,294,22,27
294,22,27,293
22,27,293,34
27,293,34,37
293,34,37,44
34,37,44,11
37,44,11,286
44,11,286,22
11,286,22,18
286,22,18,8
22,18,8,273
18,8,273,260
8,273,260,9
273,260,9,8
260,9,8,5
9,8,5,5
8,5,5,4
5,5,4,2
5,4,2,2
4,2,2,1
2,2,1,0
2,1,0,2
1,0,2,4
1,3,0,2
3,0,2,1
0,2,1,1
2,1,1,1
1,1,1,1
1,1,1,0
1,1,0,0
1,0,0,1
0,0,1,2
0,1,2,0
1,2,0,1
2,0,1,0
0,1,0,1
1,0,1,1
0,1,1,1
1,1,1,1
1,1,1,0
1,1,0,2
1,0,2,2
0,2,2,4
2,2,4,5
2,4,5,4
4,5,4,1
5,4,1,8
4,1,8,5
1,8,5,10
8,5,10,24
5,10,24,297
10,24,297,137
24,297,137,386
297,137,386,128
137,386,128,365
386,128,365,114
128,365,114,338
365,114,338,356
114,338,356,823
338,356,823,77
356,823,77,329
823,77,329,577
77,329,577,836
329,577,836,43
577,836,43,32
836,43,32,25
43,32,25,288
32,25,288,29
25,288,29,22
288,29,22,297
29,22,297,33
22,297,33,31
297,33,31,32
33,31,32,38
31,32,38,26
32,38,26,32
38,26,32,31
26,32,31,794
32,31,794,275
31,794,275,256
794,275,256,18
275,256,18,20
256,18,20,36
18,20,36,14
20,36,14,14
36,14,14,25
14,14,25,263
14,25,263,261
25,263,261,28
263,261,28,38
261,28,38,536
28,38,536,26
38,536,26,23
536,26,23,35
26,23,35,40
23,35,40,302
35,40,302,45
40,302,45,61
302,45,61,25
45,61,25,20
61,25,20,30
25,20,30,23
20,30,23,275
30,23,275,16
23,275,16,7
275,16,7,6
16,7,6,8
7,6,8,8
6,8,8,5
8,8,5,7
8,5,7,2
5,7,2,6
7,2,6,4
2,6,4,2
6,4,2,2
4,2,2,0
1,2,1,3
2,1,3,1
1,3,1,5
3,1,5,1
1,5,1,2
5,1,2,0
1,2,0,0
2,0,0,0
0,0,0,1
0,0,1,0
0,1,0,1
1,0,1,0
0,1,0,2
1,0,2,1
0,2,1,1
2,1,1,1
1,1,1,1
1,1,1,2
1,1,2,2
1,2,2,3
2,2,3,2
2,3,2,4
3,2,4,1
2,4,1,232
4,1,232,10
1,232,10,5
232,10,5,15
10,5,15,70
5,15,70,331
15,70,331,91
70,331,91,100
331,91,100,106
91,100,106,602
100,106,602,348
106,602,348,290
602,348,290,500
348,290,500,550
290,500,550,32
500,550,32,36
550,32,36,32
32,36,32,29
36,32,29,28
32,29,28,516
29,28,516,32
28,516,32,35
516,32,35,30
32,35,30,279
35,30,279,32
30,279,32,237
279,32,237,290
32,237,290,32
237,290,32,32
290,32,32,294
32,32,294,273
32,294,273,513
294,273,513,290
273,513,290,286
513,290,286,32
290,286,32,15
286,32,15,23
32,15,23,24
15,23,24,29
23,24,29,271
24,29,271,283
29,271,283,538
271,283,538,51
283,538,51,549
538,51,549,284
51,549,284,24
549,284,24,18
284,24,18,23
24,18,23,20
18,23,20,20
23,20,20,20
20,20,20,23
20,20,23,24
20,23,24,272
23,24,272,11
24,272,11,27
272,11,27,19
11,27,19,17
27,19,17,10
19,17,10,269
17,10,269,7
10,269,7,3
269,7,3,5
7,3,5,6
3,5,6,10
5,6,10,1
6,10,1,2
10,1,2,9
1,2,9,4
2,9,4,5
2,3,262,2
3,262,2,0
262,2,0,2
2,0,2,1
0,2,1,0
2,1,0,1
1,0,1,0
0,1,0,1
1,0,1,1
0,1,1,0
1,1,0,1
1,0,1,1
0,1,1,0
1,1,0,1
1,0,1,1
0,1,1,2
1,1,2,0
1,2,0,4
2,0,4,1
0,4,1,2
4,1,2,4
1,2,4,3
2,4,3,3
4,3,3,3
3,3,3,5
3,3,5,10
3,5,10,21
5,10,21,68
10,21,68,595
21,68,595,118
68,595,118,346
595,118,346,1082
118,346,1082,103
346,1082,103,100
1082,103,100,362
103,100,362,332
100,362,332,48
362,332,48,267
332,48,267,31
48,267,31,281
267,31,281,283
31,281,283,253
281,283,253,524
283,253,524,275
253,524,275,221
524,275,221,23
275,221,23,263
221,23,263,27
23,263,27,275
263,27,275,55
27,275,55,291
275,55,291,531
55,291,531,266
291,531,266,34
531,266,34,28
266,34,28,272
34,28,272,29
28,272,29,27
272,29,27,22
29,27,22,29
27,22,29,500
22,29,500,54
29,500,54,16
500,54,16,5
54,16,5,1078
16,5,1078,38
5,1078,38,566
1078,38,566,43
38,566,43,284
566,43,284,19
43,284,19,125
284,19,125,777
19,125,777,15
125,777,15,279
777,15,279,31
15,279,31,15
279,31,15,23
31,15,23,252
15,23,252,30
23,252,30,274
252,30,274,14
30,274,14,19
274,14,19,252
14,19,252,11
19,252,11,8
252,11,8,5
11,8,5,10
8,5,10,5
5,10,5,6
10,5,6,4
5,6,4,4
6,4,4,5
4,4,5,4
259,2,4,2
2,4,2,0
4,2,0,1
2,0,1,1
0,1,1,1
1,1,1,2
1,1,2,1
1,2,1,1
2,1,1,1
1,1,1,2
1,1,2,0
1,2,0,0
2,0,0,2
0,0,2,4
0,2,4,2
2,4,2,1
4,2,1,2
2,1,2,3
1,2,3,0
2,3,0,2
3,0,2,1
0,2,1,5
2,1,5,3
1,5,3,3
5,3,3,1
3,3,1,1
3,1,1,4
1,1,4,7
1,4,7,7
4,7,7,261
7,7,261,7
7,261,7,5
261,7,5,7
7,5,7,6
5,7,6,6
7,6,6,7
6,6,7,11
6,7,11,7
7,11,7,8
11,7,8,13
7,8,13,8
8,13,8,19
13,8,19,270
8,19,270,270
19,270,270,8
270,270,8,14
270,8,14,794
8,14,794,16
14,794,16,10
794,16,10,14
16,10,14,20
10,14,20,10
14,20,10,8
20,10,8,15
10,8,15,8
8,15,8,9
15,8,9,9
8,9,9,11
9,9,11,12
9,11,12,13
11,12,13,8
12,13,8,9
13,8,9,8
8,9,8,3
9,8,3,5
8,3,5,9
3,5,9,18
5,9,18,24
9,18,24,14
18,24,14,13
24,14,13,17
14,13,17,11
13,17,11,4
17,11,4,15
11,4,15,264
4,15,264,17
15,264,17,7
264,17,7,8
17,7,8,8
7,8,8,11
8,8,11,11
8,11,11,261
11,11,261,9
11,261,9,7
261,9,7,247
9,7,247,6
7,247,6,4
247,6,4,3
6,4,3,263
4,3,263,6
3,263,6,4
263,6,4,4
6,4,4,3
4,5,2,5
5,2,5,1
2,5,1,1
5,1,1,2
1,1,2,2
1,2,2,1
2,2,1,1
2,1,1,0
1,1,0,3
1,0,3,2
0,3,2,0
3,2,0,0
2,0,0,1
0,0,1,1
0,1,1,1
1,1,1,1
1,1,1,0
1,1,0,2
1,0,2,2
0,2,2,0
2,2,0,3
2,0,3,3
0,3,3,2
3,3,2,3
3,2,3,1
2,3,1,4
3,1,4,3
1,4,3,3
4,3,3,5
3,3,5,8
3,5,8,264
5,8,264,7
8,264,7,10
264,7,10,15
7,10,15,9
10,15,9,18
15,9,18,11
9,18,11,6
18,11,6,14
11,6,14,24
6,14,24,31
14,24,31,13
24,31,13,17
31,13,17,22
13,17,22,20
17,22,20,22
22,20,22,9
20,22,9,276
22,9,276,247
9,276,247,20
276,247,20,262
247,20,262,10
20,262,10,16
262,10,16,9
10,16,9,511
16,9,511,14
9,511,14,6
511,14,6,7
14,6,7,271
6,7,271,268
7,271,268,13
271,268,13,12
268,13,12,13
13,12,13,6
12,13,6,10
13,6,10,15
6,10,15,15
10,15,15,19
15,15,19,11
15,19,11,14
19,11,14,12
11,14,12,8
14,12,8,8
12,8,8,5
8,8,5,7
8,5,7,12
5,7,12,9
7,12,9,12
12,9,12,17
9,12,17,11
12,17,11,9
17,11,9,6
11,9,6,16
9,6,16,5
6,16,5,1
16,5,1,6
5,1,6,1
1,6,1,5
6,1,5,12
1,5,12,11
5,12,11,10
12,11,10,0
11,10,0,3
8,2,1,3
2,1,3,2
1,3,2,1
3,2,1,2
2,1,2,0
1,2,0,3
2,0,3,4
0,3,4,0
3,4,0,2
4,0,2,4
0,2,4,2
2,4,2,1
4,2,1,1
2,1,1,1
1,1,1,1
1,1,1,0
1,1,0,1
1,0,1,2
0,1,2,2
1,2,2,2
2,2,2,1
2,2,1,0
2,1,0,5
1,0,5,2
0,5,2,3
5,2,3,0
2,3,0,3
3,0,3,3
0,3,3,3
3,3,3,2
3,3,2,5
3,2,5,1
2,5,1,7
5,1,7,2
1,7,2,1
7,2,1,6
2,1,6,9
1,6,9,3
6,9,3,6
9,3,6,272
3,6,272,7
6,272,7,10
272,7,10,7
7,10,7,8
10,7,8,10
7,8,10,8
8,10,8,16
10,8,16,14
8,16,14,10
16,14,10,16
14,10,16,16
10,16,16,7
16,16,7,12
16,7,12,5
7,12,5,9
12,5,9,11
5,9,11,264
9,11,264,9
11,264,9,8
264,9,8,13
9,8,13,12
8,13,12,10
13,12,10,5
12,10,5,7
10,5,7,19
5,7,19,17
7,19,17,272
19,17,272,15
17,272,15,13
272,15,13,12
15,13,12,7
13,12,7,8
12,7,8,515
7,8,515,4
8,515,4,281
515,4,281,20
4,281,20,11
281,20,11,12
20,11,12,24
11,12,24,8
12,24,8,5
24,8,5,4
8,5,4,9
5,4,9,7
4,9,7,14
9,7,14,8
7,14,8,12
14,8,12,8
8,12,8,6
12,8,6,10
8,6,10,0
6,10,0,1
10,0,1,4
1,4,0,1
4,0,1,0
0,1,0,0
1,0,0,0
0,0,0,2
0,0,2,0
0,2,0,0
2,0,0,1
0,0,1,0
0,1,0,1
1,0,1,1
0,1,1,0
1,1,0,1
1,0,1,1
0,1,1,2
1,1,2,0
1,2,0,0
2,0,0,1
0,0,1,1
0,1,1,1
1,1,1,3
1,1,3,3
1,3,3,4
3,3,4,3
3,4,3,5
4,3,5,7
3,5,7,12
5,7,12,583
7,12,583,397
12,583,397,857
583,397,857,336
397,857,336,121
857,336,121,630
336,121,630,847
121,630,847,860
630,847,860,611
847,860,611,337
860,611,337,53
611,337,53,289
337,53,289,23
53,289,23,279
289,23,279,230
23,279,230,18
279,230,18,21
230,18,21,230
18,21,230,275
21,230,275,15
230,275,15,40
275,15,40,32
15,40,32,278
40,32,278,25
32,278,25,275
278,25,275,278
25,275,278,487
275,278,487,250
278,487,250,283
487,250,283,263
250,283,263,26
283,263,26,22
263,26,22,271
26,22,271,777
22,271,777,28
271,777,28,287
777,28,287,58
28,287,58,537
287,58,537,282
58,537,282,56
537,282,56,1073
282,56,1073,21
56,1073,21,310
1073,21,310,52
21,310,52,331
310,52,331,17
52,331,17,6
331,17,6,19
17,6,19,8
6,19,8,14
19,8,14,19
8,14,19,13
14,19,13,17
19,13,17,275
13,17,275,10
17,275,10,6
275,10,6,8
10,6,8,9
6,8,9,7
8,9,7,4
9,7,4,230
7,4,230,2
4,230,2,2
230,2,2,3
2,2,3,3
2,3,3,5
2,2,1,5
2,1,5,1
1,5,1,1
5,1,1,0
1,1,0,1
1,0,1,1
0,1,1,0
1,1,0,1
1,0,1,1
0,1,1,0
1,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,2
1,0,2,1
0,2,1,2
2,1,2,2
1,2,2,2
2,2,2,4
2,2,4,244
2,4,244,6
4,244,6,1
244,6,1,5
6,1,5,9
1,5,9,10
5,9,10,18
9,10,18,92
10,18,92,867
18,92,867,609
92,867,609,104
867,609,104,574
609,104,574,614
104,574,614,1146
574,614,1146,574
614,1146,574,53
1146,574,53,378
574,53,378,328
53,378,328,54
378,328,54,34
328,54,34,284
54,34,284,26
34,284,26,524
284,26,524,281
26,524,281,36
524,281,36,30
281,36,30,46
36,30,46,275
30,46,275,25
46,275,25,28
275,25,28,292
25,28,292,21
28,292,21,275
292,21,275,24
21,275,24,26
275,24,26,50
24,26,50,296
26,50,296,541
50,296,541,18
296,541,18,26
541,18,26,796
18,26,796,27
26,796,27,518
796,27,518,297
27,518,297,49
518,297,49,291
297,49,291,280
49,291,280,41
291,280,41,22
280,41,22,284
41,22,284,306
22,284,306,546
284,306,546,288
306,546,288,243
546,288,243,27
288,243,27,17
243,27,17,270
27,17,270,13
17,270,13,15
270,13,15,9
13,15,9,17
15,9,17,5
9,17,5,4
17,5,4,10
5,4,10,3
4,10,3,262
10,3,262,247
3,262,247,2
262,247,2,3
247,2,3,3
2,3,3,1
3,3,1,2
3,1,2,1
1,1,3,1
1,3,1,1
3,1,1,1
1,1,1,0
1,1,0,0
1,0,0,1
0,0,1,0
0,1,0,1
1,0,1,1
0,1,1,0
1,1,0,0
1,0,0,0
0,0,0,2
0,0,2,1
0,2,1,2
2,1,2,0
1,2,0,0
2,0,0,2
0,0,2,3
0,2,3,1
2,3,1,2
3,1,2,4
1,2,4,0
2,4,0,3
4,0,3,276
0,3,276,30
3,276,30,290
276,30,290,328
30,290,328,369
290,328,369,124
328,369,124,367
369,124,367,600
124,367,600,627
367,600,627,878
600,627,878,862
627,878,862,64
878,862,64,50
862,64,50,35
64,50,35,54
50,35,54,38
35,54,38,23
54,38,23,19
38,23,19,39
23,19,39,35
19,39,35,559
39,35,559,277
35,559,277,524
559,277,524,277
277,524,277,266
524,277,266,50
277,266,50,59
266,50,59,28
50,59,28,22
59,28,22,286
28,22,286,31
22,286,31,279
286,31,279,26
31,279,26,26
279,26,26,29
26,26,29,32
26,29,32,279
29,32,279,36
32,279,36,19
279,36,19,318
36,19,318,74
19,318,74,297
318,74,297,26
74,297,26,297
297,26,297,17
26,297,17,29
297,17,29,28
17,29,28,27
29,28,27,37
28,27,37,492
27,37,492,18
37,492,18,19
492,18,19,19
18,19,19,16
19,19,16,253
19,16,253,278
16,253,278,532
253,278,532,267
278,532,267,266
532,267,266,9
267,266,9,11
266,9,11,10
9,11,10,3
11,10,3,4
10,3,4,6
3,4,6,7
4,6,7,3
6,7,3,2
7,3,2,5
