id,date,value,hour
21:21,2018-10-22,2232.0,09:00
21:4,2019-02-07,2243.0,08:15
21:4,2019-02-07,2519.0,08:30
21:4,2019-02-07,2198.0,08:45
21:4,2019-02-07,2263.0,10:30
21:4,2019-02-07,2019.0,15:45
21:4,2019-02-07,2234.0,20:00
21:4,2019-02-07,2013.0,20:15
21:21,2019-02-07,2433.0,06:45
21:21,2019-02-07,2427.0,08:00
21:21,2019-02-07,2293.0,15:45
21:21,2019-02-07,2496.0,20:15
21:4,2018-10-17,2484.0,08:30
21:4,2018-10-17,2022.0,12:15
21:4,2018-10-17,2944.0,19:00
21:4,2018-10-17,2395.0,19:30
21:21,2018-10-17,2899.0,08:30
21:21,2018-10-17,2220.0,09:15
21:21,2018-10-17,2633.0,20:30
21:21,2018-10-17,2101.0,23:30
12:3,2019-03-10,2163.0,19:00
12:9,2019-03-10,2836.0,14:00
12:9,2019-03-10,2334.0,15:00
12:9,2019-03-10,2028.0,19:15
21:4,2019-03-18,2359.0,16:45
21:21,2019-03-18,2533.0,09:00
21:21,2019-03-18,2036.0,09:15
21:21,2019-03-18,2294.0,11:15
21:21,2019-03-18,2022.0,16:30
21:21,2018-12-21,2301.0,13:30
3:3,2019-03-15,2186.0,08:30
3:3,2019-03-15,2552.0,12:15
3:3,2019-03-15,2005.0,21:00
3:5,2019-03-15,2181.0,00:15
3:5,2019-03-15,2100.0,01:00
3:5,2019-03-15,2333.0,12:15
3:9,2019-03-15,3529.0,07:15
3:9,2019-03-15,3298.0,07:30
3:9,2019-03-15,3796.0,07:45
3:9,2019-03-15,3978.0,08:00
3:9,2019-03-15,3852.0,08:15
3:9,2019-03-15,4108.0,08:30
3:9,2019-03-15,2947.0,08:45
3:9,2019-03-15,3118.0,09:00
3:9,2019-03-15,3675.0,09:15
3:9,2019-03-15,3562.0,09:30
3:9,2019-03-15,3379.0,09:45
3:9,2019-03-15,3352.0,10:00
3:9,2019-03-15,3211.0,10:15
3:9,2019-03-15,3545.0,10:45
3:9,2019-03-15,3348.0,11:00
3:9,2019-03-15,3037.0,14:15
3:9,2019-03-15,2229.0,15:00
3:9,2019-03-15,2296.0,15:30
3:9,2019-03-15,2518.0,16:15
3:9,2019-03-15,2487.0,18:15
3:9,2019-03-15,3273.0,18:30
3:9,2019-03-15,3333.0,20:45
3:9,2019-03-15,2595.0,21:00
3:9,2019-03-15,3373.0,21:15
3:9,2019-03-15,2247.0,23:45
3:14,2019-03-15,2548.0,14:15
12:9,2019-02-16,2034.0,14:45
12:9,2019-02-16,3189.0,19:00
12:14,2019-02-16,2044.0,19:00
12:20,2019-02-16,3079.0,17:30
12:20,2019-02-16,2521.0,18:30
12:20,2019-02-16,2933.0,18:45
12:20,2019-02-16,2433.0,19:00
12:20,2019-02-16,2716.0,19:30
12:20,2019-02-16,2144.0,19:45
12:3,2019-02-21,2020.0,19:15
12:9,2019-02-21,2141.0,08:00
12:9,2019-02-21,2309.0,08:30
12:9,2019-02-21,2820.0,08:45
12:9,2019-02-21,2021.0,19:15
3:1,2019-02-20,2006.0,08:15
3:1,2019-02-20,2278.0,20:00
3:3,2019-02-20,2057.0,08:00
3:5,2019-02-20,2463.0,09:15
3:5,2019-02-20,2053.0,20:30
3:9,2019-02-20,3519.0,07:15
3:9,2019-02-20,3520.0,07:30
3:9,2019-02-20,3155.0,07:45
3:9,2019-02-20,2343.0,08:30
3:9,2019-02-20,2566.0,08:45
3:9,2019-02-20,2194.0,09:00
3:9,2019-02-20,3134.0,09:15
3:9,2019-02-20,2157.0,11:15
3:9,2019-02-20,2772.0,15:30
3:9,2019-02-20,2964.0,15:45
3:9,2019-02-20,2031.0,18:00
3:9,2019-02-20,2062.0,19:00
3:9,2019-02-20,3182.0,19:30
3:9,2019-02-20,3568.0,19:45
3:9,2019-02-20,3210.0,20:00
3:9,2019-02-20,2291.0,20:15
3:9,2019-02-20,2313.0,20:30
3:9,2019-02-20,2256.0,21:15
3:24,2019-02-20,2992.0,09:30
3:24,2019-02-20,2042.0,20:00
12:9,2019-03-18,2482.0,10:45
12:9,2019-03-18,2533.0,11:00
12:9,2019-03-18,2553.0,16:45
3:1,2019-03-19,2055.0,08:15
3:3,2019-03-19,2057.0,10:15
3:5,2019-03-19,2063.0,03:30
3:5,2019-03-19,2341.0,12:45
3:5,2019-03-19,2302.0,13:00
3:9,2019-03-19,2027.0,07:15
3:9,2019-03-19,3409.0,07:30
3:9,2019-03-19,3185.0,07:45
3:9,2019-03-19,3873.0,08:00
3:9,2019-03-19,2750.0,08:15
3:9,2019-03-19,2401.0,08:45
3:9,2019-03-19,2410.0,09:15
3:9,2019-03-19,3618.0,10:15
3:9,2019-03-19,3109.0,11:00
3:9,2019-03-19,3497.0,11:15
3:9,2019-03-19,2441.0,12:00
3:9,2019-03-19,2221.0,13:15
3:9,2019-03-19,2111.0,13:30
3:9,2019-03-19,2745.0,15:00
3:9,2019-03-19,2266.0,15:15
3:9,2019-03-19,2274.0,15:30
3:9,2019-03-19,2428.0,16:00
3:9,2019-03-19,2480.0,20:00
3:9,2019-03-19,2156.0,20:15
3:9,2019-03-19,2165.0,20:45
3:9,2019-03-19,2048.0,21:15
3:9,2019-03-19,3427.0,21:45
3:9,2019-03-19,3481.0,22:00
3:14,2019-03-19,2225.0,09:15
3:24,2019-03-19,2361.0,08:00
3:24,2019-03-19,2067.0,09:15
3:24,2019-03-19,2097.0,15:00
3:3,2019-02-04,2260.0,14:30
3:3,2019-02-04,2063.0,20:00
3:9,2019-02-04,3795.0,00:00
3:9,2019-02-04,3321.0,00:15
3:9,2019-02-04,3866.0,00:30
3:9,2019-02-04,3992.0,00:45
3:9,2019-02-04,2346.0,01:00
3:9,2019-02-04,2681.0,02:45
3:9,2019-02-04,3832.0,03:00
3:9,2019-02-04,2332.0,03:15
3:9,2019-02-04,2485.0,03:45
3:9,2019-02-04,2052.0,04:15
3:9,2019-02-04,2672.0,06:15
3:9,2019-02-04,2728.0,06:30
3:9,2019-02-04,3804.0,07:45
3:9,2019-02-04,4126.0,08:00
3:9,2019-02-04,2887.0,08:15
3:9,2019-02-04,2815.0,09:15
3:9,2019-02-04,2303.0,12:45
3:9,2019-02-04,2932.0,13:00
3:9,2019-02-04,2945.0,13:15
3:9,2019-02-04,2204.0,13:30
3:9,2019-02-04,2968.0,13:45
3:9,2019-02-04,2589.0,14:00
3:9,2019-02-04,3312.0,14:15
3:9,2019-02-04,2710.0,14:30
3:9,2019-02-04,2985.0,15:30
3:9,2019-02-04,2206.0,15:45
3:9,2019-02-04,3675.0,16:00
3:9,2019-02-04,2831.0,16:15
3:9,2019-02-04,2125.0,19:15
3:9,2019-02-04,3279.0,19:45
3:9,2019-02-04,2370.0,20:00
3:9,2019-02-04,2452.0,21:00
3:9,2019-02-04,2545.0,21:15
3:9,2019-02-04,2164.0,22:00
3:9,2019-02-04,2254.0,22:30
3:9,2019-02-04,2340.0,22:45
3:9,2019-02-04,3540.0,23:15
3:9,2019-02-04,2631.0,23:30
3:9,2019-02-04,3224.0,23:45
3:23,2019-02-04,2001.0,08:45
3:24,2019-02-04,2912.0,06:45
3:24,2019-02-04,2410.0,11:30
3:24,2019-02-04,2072.0,19:45
3:1,2019-02-05,2014.0,16:15
3:5,2019-02-05,2282.0,19:30
3:5,2019-02-05,2265.0,23:30
3:9,2019-02-05,2028.0,00:00
3:9,2019-02-05,2357.0,00:15
3:9,2019-02-05,2310.0,00:30
3:9,2019-02-05,2212.0,07:00
3:9,2019-02-05,3300.0,07:15
3:9,2019-02-05,3417.0,07:30
3:9,2019-02-05,2335.0,07:45
3:9,2019-02-05,3292.0,08:00
3:9,2019-02-05,2108.0,08:15
3:9,2019-02-05,2391.0,08:45
3:9,2019-02-05,2391.0,09:15
3:9,2019-02-05,3297.0,09:30
3:9,2019-02-05,2872.0,09:45
3:9,2019-02-05,3324.0,10:00
3:9,2019-02-05,2687.0,10:15
3:9,2019-02-05,2539.0,11:00
3:9,2019-02-05,3180.0,11:15
3:9,2019-02-05,2699.0,11:30
3:9,2019-02-05,2706.0,11:45
3:9,2019-02-05,2734.0,12:15
3:9,2019-02-05,3285.0,15:00
3:9,2019-02-05,2754.0,18:30
3:9,2019-02-05,2189.0,18:45
3:9,2019-02-05,2206.0,19:15
3:9,2019-02-05,3076.0,19:45
3:9,2019-02-05,3285.0,20:00
3:9,2019-02-05,2451.0,20:15
3:9,2019-02-05,2322.0,20:30
3:9,2019-02-05,2064.0,20:45
3:13,2019-02-05,2269.0,08:00
3:13,2019-02-05,2075.0,10:30
3:24,2019-02-05,2110.0,08:45
3:24,2019-02-05,2153.0,20:30
12:9,2018-10-18,2503.0,17:15
10:4,2019-03-10,2023.0,14:00
10:9,2019-03-10,2206.0,14:00
10:9,2019-03-10,2241.0,18:00
10:9,2019-03-10,2335.0,19:00
3:1,2019-02-25,2007.0,09:00
3:1,2019-02-25,2249.0,09:15
3:5,2019-02-25,2083.0,12:30
3:5,2019-02-25,2111.0,16:15
3:5,2019-02-25,2101.0,17:45
3:9,2019-02-25,2174.0,07:15
3:9,2019-02-25,2802.0,07:45
3:9,2019-02-25,2843.0,08:00
3:9,2019-02-25,3981.0,08:15
3:9,2019-02-25,2099.0,08:30
3:9,2019-02-25,3307.0,08:45
3:9,2019-02-25,3624.0,09:00
3:9,2019-02-25,3229.0,09:15
3:9,2019-02-25,3201.0,09:30
3:9,2019-02-25,3630.0,09:45
3:9,2019-02-25,2994.0,10:00
3:9,2019-02-25,3370.0,10:15
3:9,2019-02-25,2437.0,11:15
3:9,2019-02-25,2839.0,12:15
3:9,2019-02-25,2225.0,12:45
3:9,2019-02-25,2223.0,16:30
3:9,2019-02-25,2040.0,17:45
3:9,2019-02-25,3193.0,20:00
3:9,2019-02-25,2836.0,20:15
3:9,2019-02-25,2980.0,21:00
3:9,2019-02-25,3031.0,21:15
3:9,2019-02-25,2848.0,21:45
3:9,2019-02-25,3619.0,22:00
3:9,2019-02-25,3039.0,22:15
3:24,2019-02-25,2375.0,07:15
3:24,2019-02-25,2305.0,07:45
21:21,2019-03-08,2125.0,07:15
21:21,2019-03-08,2679.0,08:00
21:21,2019-03-08,2025.0,11:00
21:21,2019-03-08,2088.0,12:00
21:4,2019-02-25,2375.0,07:15
21:4,2019-02-25,2305.0,07:45
21:21,2019-02-25,2495.0,07:00
21:21,2019-02-25,2381.0,07:30
21:21,2019-02-25,3113.0,07:45
21:21,2019-02-25,2552.0,08:30
21:21,2019-02-25,2088.0,17:30
21:21,2019-02-25,2015.0,17:45
3:9,2018-11-17,2590.0,01:00
3:9,2018-11-17,2568.0,01:15
3:9,2018-11-17,2457.0,07:15
3:9,2018-11-17,2270.0,08:00
3:9,2018-11-17,3412.0,08:45
3:9,2018-11-17,2002.0,09:00
3:9,2018-11-17,2396.0,09:45
3:9,2018-11-17,2837.0,10:00
3:9,2018-11-17,2098.0,11:15
3:9,2018-11-17,3670.0,15:00
3:9,2018-11-17,3459.0,15:15
3:9,2018-11-17,2153.0,17:15
3:9,2018-11-17,2402.0,19:30
3:9,2018-11-17,2342.0,19:45
3:9,2018-11-17,2268.0,20:45
3:9,2018-11-17,3376.0,21:00
3:9,2018-11-17,3361.0,21:15
3:9,2018-11-17,2935.0,21:30
3:9,2018-11-17,2184.0,21:45
3:24,2018-11-17,2218.0,15:30
21:4,2018-10-14,2398.0,16:45
12:9,2019-01-12,2458.0,07:45
3:5,2018-12-25,2101.0,07:30
3:5,2018-12-25,2000.0,13:00
3:5,2018-12-25,2755.0,13:30
3:5,2018-12-25,2133.0,14:00
3:9,2018-12-25,2260.0,08:00
3:9,2018-12-25,2845.0,08:15
3:9,2018-12-25,2311.0,08:30
3:9,2018-12-25,2547.0,08:45
3:9,2018-12-25,2733.0,09:00
3:9,2018-12-25,2996.0,09:15
3:9,2018-12-25,2749.0,09:30
3:9,2018-12-25,2447.0,09:45
3:9,2018-12-25,2510.0,10:00
3:9,2018-12-25,3996.0,10:15
3:9,2018-12-25,3036.0,10:30
3:9,2018-12-25,3448.0,10:45
3:9,2018-12-25,3848.0,11:00
3:9,2018-12-25,3897.0,11:15
3:9,2018-12-25,3450.0,11:30
3:9,2018-12-25,2250.0,12:30
3:9,2018-12-25,2386.0,13:15
3:9,2018-12-25,3198.0,13:30
3:9,2018-12-25,2726.0,13:45
3:9,2018-12-25,2088.0,14:00
3:9,2018-12-25,2566.0,14:30
3:9,2018-12-25,3430.0,14:45
3:9,2018-12-25,2908.0,15:00
3:9,2018-12-25,3386.0,15:15
3:9,2018-12-25,2164.0,18:45
3:9,2018-12-25,3617.0,19:00
12:9,2019-01-17,2033.0,19:00
12:9,2019-03-20,3513.0,15:45
12:9,2019-03-20,2450.0,18:45
7:6,2018-11-14,2183.0,18:45
2:17,2019-02-08,2041.0,15:15
21:21,2018-12-25,2165.0,18:45
21:21,2018-12-25,2428.0,21:15
10:1,2019-01-17,2047.0,19:00
21:21,2018-10-19,2178.0,09:15
21:21,2018-10-19,2291.0,13:15
21:21,2018-10-19,2012.0,16:00
21:4,2019-02-16,2209.0,13:15
21:21,2019-02-16,2404.0,17:30
21:21,2019-02-16,2075.0,19:15
21:21,2019-02-16,2037.0,20:45
21:21,2019-02-16,2305.0,21:15
21:4,2018-10-26,2237.0,11:30
21:4,2018-10-26,2203.0,18:00
21:21,2018-10-26,2006.0,09:00
21:21,2018-10-26,2019.0,14:00
21:21,2018-10-26,2039.0,14:15
12:9,2019-03-23,2142.0,11:15
21:4,2019-03-07,2248.0,07:45
21:4,2019-03-07,2027.0,09:00
21:4,2019-03-07,2035.0,09:15
21:4,2019-03-07,2031.0,18:45
21:21,2019-03-07,2269.0,07:45
21:21,2019-03-07,2082.0,08:00
21:21,2019-03-07,2749.0,09:00
21:4,2019-01-10,2858.0,09:00
21:4,2019-01-10,2262.0,09:30
21:21,2019-01-10,2592.0,07:15
21:21,2019-01-10,2080.0,08:15
21:21,2019-01-10,2429.0,09:15
21:21,2019-01-10,2564.0,10:15
21:21,2019-01-10,2270.0,11:15
21:21,2019-01-10,2227.0,13:30
21:21,2019-01-10,2000.0,16:30
21:22,2019-01-10,2170.0,09:00
3:3,2019-01-02,2276.0,13:45
3:5,2019-01-02,2424.0,23:15
3:5,2019-01-02,2390.0,23:30
3:9,2019-01-02,2021.0,00:00
3:9,2019-01-02,2119.0,00:15
3:9,2019-01-02,2608.0,07:45
3:9,2019-01-02,3753.0,08:00
3:9,2019-01-02,3586.0,08:15
3:9,2019-01-02,3145.0,08:30
3:9,2019-01-02,2812.0,08:45
3:9,2019-01-02,3217.0,09:15
3:9,2019-01-02,2166.0,09:30
3:9,2019-01-02,3376.0,09:45
3:9,2019-01-02,3000.0,10:00
3:9,2019-01-02,2849.0,10:15
3:9,2019-01-02,3585.0,10:30
3:9,2019-01-02,3758.0,10:45
3:9,2019-01-02,3961.0,11:00
3:9,2019-01-02,3458.0,11:15
3:9,2019-01-02,3647.0,11:30
3:9,2019-01-02,3482.0,11:45
3:9,2019-01-02,3692.0,12:00
3:9,2019-01-02,3122.0,12:15
3:9,2019-01-02,2783.0,13:00
3:9,2019-01-02,2042.0,13:15
3:9,2019-01-02,3925.0,15:15
3:9,2019-01-02,2041.0,15:30
3:9,2019-01-02,3143.0,19:00
3:9,2019-01-02,2021.0,19:45
3:9,2019-01-02,2676.0,22:30
3:9,2019-01-02,3409.0,22:45
3:9,2019-01-02,2132.0,23:00
3:9,2019-01-02,2560.0,23:15
3:13,2019-01-02,2013.0,09:15
3:24,2019-01-02,2088.0,08:15
3:24,2019-01-02,2364.0,09:15
3:24,2019-01-02,2110.0,13:45
12:3,2018-12-24,2032.0,14:45
12:9,2018-12-24,2336.0,14:45
21:4,2019-03-12,2192.0,09:00
21:4,2019-03-12,2296.0,11:45
21:4,2019-03-12,2443.0,16:45
21:21,2019-03-12,2134.0,07:45
21:4,2019-02-23,2357.0,15:30
21:21,2019-02-23,2577.0,13:15
21:21,2019-02-23,2577.0,14:45
21:21,2019-02-23,2367.0,15:15
21:21,2019-02-23,2123.0,15:30
21:21,2019-02-23,2046.0,18:45
21:21,2019-02-23,2448.0,22:15
21:24,2019-02-23,2371.0,14:45
21:24,2019-02-23,2279.0,22:15
3:9,2019-03-09,3167.0,17:45
3:9,2019-03-09,2103.0,21:00
3:9,2019-03-09,2086.0,21:15
3:9,2019-03-09,2268.0,22:00
3:9,2019-03-09,2693.0,23:15
3:9,2019-03-09,2815.0,23:30
3:9,2019-03-09,3493.0,23:45
3:24,2019-03-09,2096.0,18:00
3:3,2019-01-05,2159.0,13:30
3:3,2019-01-05,2006.0,16:30
3:3,2019-01-05,2431.0,19:45
3:9,2019-01-05,3170.0,08:15
3:9,2019-01-05,2688.0,09:00
3:9,2019-01-05,2628.0,09:15
3:9,2019-01-05,2816.0,09:45
3:9,2019-01-05,3374.0,10:00
3:9,2019-01-05,3566.0,10:15
3:9,2019-01-05,3835.0,10:30
3:9,2019-01-05,2484.0,10:45
3:9,2019-01-05,2694.0,11:30
3:9,2019-01-05,2567.0,13:45
3:9,2019-01-05,2642.0,14:00
3:9,2019-01-05,2752.0,15:15
3:9,2019-01-05,2881.0,15:45
3:9,2019-01-05,2153.0,19:30
3:9,2019-01-05,3115.0,20:30
3:9,2019-01-05,2236.0,23:00
3:24,2019-01-05,2468.0,16:15
3:24,2019-01-05,2012.0,17:00
3:24,2019-01-05,2763.0,19:45
21:4,2019-03-11,2024.0,11:15
21:4,2019-03-11,2006.0,15:30
21:12,2019-03-11,2032.0,18:45
21:21,2019-03-11,2048.0,18:00
2:17,2019-02-27,2293.0,18:15
21:21,2018-12-24,2508.0,09:15
21:21,2018-12-24,2110.0,11:00
12:9,2019-04-11,2001.0,12:45
10:9,2019-03-08,2275.0,12:45
7:1,2018-12-15,2180.0,17:30
3:3,2018-11-19,2398.0,09:15
3:5,2018-11-19,2039.0,08:15
3:9,2018-11-19,3588.0,07:15
3:9,2018-11-19,3841.0,07:30
3:9,2018-11-19,3383.0,07:45
3:9,2018-11-19,3174.0,08:00
3:9,2018-11-19,3992.0,08:15
3:9,2018-11-19,3880.0,08:30
3:9,2018-11-19,3610.0,08:45
3:9,2018-11-19,3707.0,09:00
3:9,2018-11-19,3876.0,09:15
3:9,2018-11-19,3550.0,09:30
3:9,2018-11-19,4365.0,09:45
3:9,2018-11-19,2976.0,10:00
3:9,2018-11-19,2181.0,10:15
3:9,2018-11-19,3082.0,11:15
3:9,2018-11-19,2757.0,14:00
3:9,2018-11-19,2176.0,14:30
3:9,2018-11-19,3364.0,15:30
3:9,2018-11-19,2242.0,15:45
3:9,2018-11-19,2328.0,18:45
3:9,2018-11-19,2476.0,19:00
3:9,2018-11-19,2969.0,19:15
3:9,2018-11-19,4019.0,19:30
3:9,2018-11-19,3106.0,19:45
3:9,2018-11-19,3914.0,20:00
3:9,2018-11-19,2330.0,20:15
3:9,2018-11-19,3720.0,20:30
3:9,2018-11-19,3691.0,20:45
3:9,2018-11-19,2897.0,21:00
3:9,2018-11-19,2311.0,21:15
3:9,2018-11-19,3396.0,21:30
3:9,2018-11-19,2822.0,21:45
3:9,2018-11-19,2482.0,22:00
3:9,2018-11-19,2897.0,22:15
3:9,2018-11-19,2106.0,22:30
3:9,2018-11-19,2497.0,23:00
3:24,2018-11-19,2237.0,09:00
3:24,2018-11-19,2186.0,16:30
5:7,2019-02-12,2145.0,11:45
12:3,2018-12-27,2391.0,20:00
12:9,2018-12-27,2305.0,08:45
12:9,2018-12-27,2083.0,20:00
5:9,2019-01-18,2805.0,20:45
3:3,2019-02-19,2034.0,15:15
3:3,2019-02-19,2082.0,20:15
3:9,2019-02-19,2142.0,07:15
3:9,2019-02-19,3499.0,07:30
3:9,2019-02-19,3754.0,07:45
3:9,2019-02-19,3905.0,08:00
3:9,2019-02-19,4371.0,08:15
3:9,2019-02-19,3870.0,08:30
3:9,2019-02-19,2401.0,08:45
3:9,2019-02-19,2382.0,10:45
3:9,2019-02-19,2446.0,11:15
3:9,2019-02-19,2223.0,11:30
3:9,2019-02-19,3476.0,11:45
3:9,2019-02-19,3365.0,13:45
3:9,2019-02-19,3170.0,14:00
3:9,2019-02-19,3247.0,14:30
3:9,2019-02-19,2330.0,15:45
3:9,2019-02-19,2563.0,16:00
3:9,2019-02-19,2294.0,16:15
3:9,2019-02-19,2417.0,16:30
3:9,2019-02-19,3596.0,16:45
3:9,2019-02-19,2025.0,17:00
3:9,2019-02-19,3562.0,18:00
3:9,2019-02-19,2463.0,19:30
3:9,2019-02-19,3306.0,19:45
3:9,2019-02-19,3902.0,20:00
3:9,2019-02-19,4250.0,20:15
3:9,2019-02-19,3752.0,20:30
3:9,2019-02-19,2328.0,20:45
3:9,2019-02-19,3029.0,22:45
3:9,2019-02-19,4169.0,23:00
3:9,2019-02-19,2446.0,23:15
3:9,2019-02-19,2303.0,23:30
3:13,2019-02-19,2328.0,09:15
3:14,2019-02-19,2413.0,16:00
3:24,2019-02-19,2534.0,07:00
3:24,2019-02-19,2334.0,07:15
3:24,2019-02-19,2047.0,08:00
3:24,2019-02-19,2012.0,08:15
3:24,2019-02-19,2691.0,08:45
3:24,2019-02-19,2112.0,12:15
3:24,2019-02-19,2382.0,16:00
12:9,2018-12-12,2029.0,15:45
3:3,2019-01-13,3034.0,00:45
3:3,2019-01-13,2325.0,10:45
3:5,2019-01-13,2875.0,00:45
3:5,2019-01-13,3007.0,01:00
3:5,2019-01-13,2144.0,01:45
3:5,2019-01-13,2288.0,16:15
3:5,2019-01-13,2066.0,16:30
3:9,2019-01-13,3532.0,08:00
3:9,2019-01-13,3892.0,08:15
3:9,2019-01-13,2584.0,09:00
3:9,2019-01-13,2508.0,09:15
3:9,2019-01-13,2818.0,09:30
3:9,2019-01-13,2485.0,10:00
3:9,2019-01-13,2692.0,10:15
3:9,2019-01-13,2598.0,11:00
3:9,2019-01-13,2561.0,12:00
3:9,2019-01-13,3664.0,12:15
3:9,2019-01-13,3198.0,12:30
3:9,2019-01-13,2691.0,12:45
3:9,2019-01-13,2381.0,14:45
3:9,2019-01-13,2031.0,15:30
3:9,2019-01-13,3002.0,15:45
3:9,2019-01-13,2140.0,18:15
3:9,2019-01-13,2051.0,18:30
3:9,2019-01-13,2566.0,20:15
3:9,2019-01-13,2023.0,20:30
3:9,2019-01-13,2073.0,21:00
3:9,2019-01-13,3336.0,21:15
3:9,2019-01-13,3614.0,21:30
3:9,2019-01-13,3407.0,21:45
3:9,2019-01-13,3147.0,22:00
3:9,2019-01-13,2126.0,22:15
3:9,2019-01-13,2583.0,22:30
3:9,2019-01-13,3106.0,22:45
3:9,2019-01-13,2674.0,23:00
3:24,2019-01-13,2022.0,15:45
3:24,2019-01-13,2171.0,19:00
12:3,2018-12-19,2302.0,16:15
12:9,2018-12-19,2190.0,07:15
12:9,2018-12-19,2121.0,14:00
12:9,2018-12-19,2071.0,15:45
12:9,2018-12-19,2235.0,18:45
10:9,2019-02-18,2211.0,07:15
3:1,2019-02-22,2325.0,16:45
3:3,2019-02-22,2307.0,12:30
3:3,2019-02-22,2159.0,21:30
3:9,2019-02-22,3113.0,06:30
3:9,2019-02-22,3062.0,06:45
3:9,2019-02-22,2146.0,07:00
3:9,2019-02-22,3922.0,07:15
3:9,2019-02-22,2801.0,07:30
3:9,2019-02-22,3383.0,07:45
3:9,2019-02-22,3619.0,08:00
3:9,2019-02-22,3745.0,08:15
3:9,2019-02-22,3909.0,08:30
3:9,2019-02-22,2430.0,08:45
3:9,2019-02-22,2796.0,09:00
3:9,2019-02-22,2954.0,09:15
3:9,2019-02-22,3162.0,09:30
3:9,2019-02-22,3137.0,09:45
3:9,2019-02-22,3055.0,10:00
3:9,2019-02-22,2711.0,10:15
3:9,2019-02-22,2534.0,10:30
3:9,2019-02-22,2580.0,11:45
3:9,2019-02-22,3135.0,13:00
3:9,2019-02-22,3731.0,13:15
3:9,2019-02-22,2714.0,14:00
3:9,2019-02-22,3028.0,14:15
3:9,2019-02-22,3501.0,14:30
3:9,2019-02-22,3719.0,14:45
3:9,2019-02-22,2750.0,15:00
3:9,2019-02-22,3143.0,15:15
3:9,2019-02-22,2826.0,15:30
3:9,2019-02-22,3442.0,17:45
3:9,2019-02-22,2724.0,18:00
3:9,2019-02-22,3472.0,19:15
3:9,2019-02-22,3096.0,19:30
3:9,2019-02-22,3113.0,21:15
3:9,2019-02-22,4315.0,21:30
3:9,2019-02-22,2930.0,21:45
3:9,2019-02-22,2467.0,22:00
3:14,2019-02-22,2209.0,08:15
3:24,2019-02-22,2061.0,10:00
3:24,2019-02-22,2070.0,20:30
10:4,2019-03-21,2020.0,22:30
10:4,2019-03-21,2913.0,22:45
10:4,2019-03-21,2320.0,23:45
21:4,2018-10-18,2315.0,09:00
21:21,2018-10-18,2485.0,09:00
3:3,2018-11-20,2175.0,11:45
3:3,2018-11-20,2037.0,15:00
3:9,2018-11-20,2714.0,07:15
3:9,2018-11-20,3636.0,07:30
3:9,2018-11-20,4298.0,07:45
3:9,2018-11-20,2892.0,08:00
3:9,2018-11-20,2999.0,09:00
3:9,2018-11-20,3588.0,09:15
3:9,2018-11-20,3661.0,09:30
3:9,2018-11-20,3590.0,09:45
3:9,2018-11-20,3098.0,10:00
3:9,2018-11-20,3189.0,10:15
3:9,2018-11-20,3636.0,10:30
3:9,2018-11-20,4000.0,10:45
3:9,2018-11-20,3535.0,11:00
3:9,2018-11-20,3420.0,11:15
3:9,2018-11-20,4016.0,11:30
3:9,2018-11-20,3071.0,11:45
3:9,2018-11-20,2374.0,12:45
3:9,2018-11-20,2620.0,13:00
3:9,2018-11-20,2244.0,13:15
3:9,2018-11-20,2207.0,13:30
3:9,2018-11-20,3063.0,13:45
3:9,2018-11-20,2027.0,14:00
3:9,2018-11-20,2263.0,14:15
3:9,2018-11-20,3256.0,14:30
3:9,2018-11-20,2309.0,14:45
3:9,2018-11-20,2225.0,16:15
3:9,2018-11-20,3193.0,16:45
3:9,2018-11-20,2013.0,18:15
3:9,2018-11-20,3099.0,18:30
3:9,2018-11-20,3188.0,18:45
3:9,2018-11-20,2902.0,19:15
3:9,2018-11-20,2978.0,19:30
3:9,2018-11-20,2940.0,20:30
3:9,2018-11-20,3451.0,20:45
3:9,2018-11-20,3725.0,21:00
3:9,2018-11-20,3120.0,21:15
3:24,2018-11-20,2027.0,08:15
3:3,2019-04-15,2047.0,22:30
3:9,2019-04-15,2059.0,00:00
3:9,2019-04-15,3575.0,00:15
3:9,2019-04-15,2132.0,00:30
3:9,2019-04-15,3499.0,07:30
3:9,2019-04-15,3783.0,07:45
3:9,2019-04-15,3673.0,08:00
3:9,2019-04-15,2517.0,08:15
3:9,2019-04-15,2654.0,08:30
3:9,2019-04-15,3344.0,08:45
3:9,2019-04-15,2550.0,09:30
3:9,2019-04-15,2379.0,09:45
3:9,2019-04-15,3213.0,10:00
3:9,2019-04-15,2293.0,10:15
3:9,2019-04-15,3329.0,11:15
3:9,2019-04-15,2260.0,12:00
3:9,2019-04-15,2785.0,13:15
3:9,2019-04-15,2731.0,13:30
3:9,2019-04-15,3024.0,13:45
3:9,2019-04-15,2004.0,17:00
3:9,2019-04-15,2227.0,18:00
3:9,2019-04-15,2201.0,19:00
3:9,2019-04-15,2997.0,19:30
3:5,2019-01-27,2326.0,02:15
3:5,2019-01-27,2515.0,19:15
3:9,2019-01-27,2797.0,08:00
3:9,2019-01-27,3153.0,08:15
3:9,2019-01-27,2328.0,08:30
3:9,2019-01-27,3453.0,08:45
3:9,2019-01-27,3563.0,09:00
3:9,2019-01-27,3919.0,09:15
3:9,2019-01-27,2862.0,09:30
3:9,2019-01-27,3713.0,09:45
3:9,2019-01-27,3861.0,10:00
3:9,2019-01-27,3669.0,10:15
3:9,2019-01-27,3391.0,10:30
